stimulus	stimulus.lemma	stimulus.freq	in_test	in_cogalex	norm	FIRST	FIRST.count	FIRST.lemma	FIRST.freq	HAPAX	HAPAX.count	HAPAX.lemma	HAPAX.freq	RANDOM	RANDOM.count	RANDOM.lemma	RANDOM.freq
ling	ling_n	2991	TRUE	FALSE	EAT	chinese	11	chinese_j	465506	mine	1	mine_n	496143	spain	0	spain_n	3841
lining	lining_n	44527	TRUE	FALSE	EAT	coat	24	coat_n	185011	golden	1	golden_j	173289	reel	0	reel_n	45418
link	link_n	1397508	TRUE	TRUE	EAT	chain	60	chain_n	398635	gold	1	gold_n	390427	likeness	0	likeness_n	27284
links	link_n	1397508	FALSE	FALSE	EAT	golf	35	golf_n	230645	shirt	1	shirt_n	190911	cargo	0	cargo_n	76690
lion	lion_n	93379	TRUE	FALSE	EAT	tiger	16	tiger_n	52521	syrup	1	syrup_n	45847	jew	0	jew_z	43638
lioness	lioness_n	2971	TRUE	FALSE	EAT	lion	43	lion_n	93379	bush	1	bush_n	86039	kettle	0	kettle_n	36450
lions	lion_n	93379	FALSE	FALSE	EAT	tigers	26	tigers_z	27018	rampant	1	rampant_j	36713	velvet	0	velvet_n	23280
lip	lip_n	161160	TRUE	TRUE	EAT	mouth	22	mouth_n	409218	button	1	button_n	519893	restless	0	restless_j	27340
lips	lip_n	161160	TRUE	FALSE	EAT	kiss	33	kiss_n	50625	tick	1	tick_n	44743	cricket	0	cricket_n	85729
liquid	liquid_j	109282	TRUE	TRUE	EAT	water	23	water_n	2928150	oil	1	oil_n	1009781	decimal	0	decimal_j	18497
liquor	liquor_n	39274	TRUE	FALSE	EAT	drink	23	drink_n	428140	texas	1	texas_z	381247	canada	0	canada_n	10992
list	list_n	1768282	FALSE	FALSE	EAT	shopping	17	shopping_n	328420	passage	1	passage_n	335217	gins	0	gin_n	20466
listen	listen_v	901803	TRUE	TRUE	EAT	hear	37	hear_v	2687501	words	1	word_n	3093684	ewes	0	ewe_n	9907
listened	listen_v	901803	FALSE	FALSE	EAT	heard	43	hear_v	2687501	hoped	1	hope_v	1976039	everlasting	0	everlasting_j	25794
listener	listener_n	109615	TRUE	FALSE	EAT	radio	18	radio_n	567364	television	1	television_n	492711	fastener	0	fastener_n	6762
lit	light_v	222096	FALSE	TRUE	EAT	fire	13	fire_n	995751	lie	1	lie_v	798116	sonic	0	sonic_j	34598
literature	literature_n	417535	TRUE	FALSE	EAT	books	28	book_n	4210995	school	1	school_n	4196967	barker	0	barker_n	1938
lithe	lithe_j	3735	FALSE	TRUE	EAT	slim	15	slim_j	64683	limbs	1	limb_n	95539	blues	0	blues_n	80515
litter	litter_n	70310	TRUE	TRUE	EAT	bin	16	bin_n	195519	dirty	1	dirty_j	168514	optimistic	0	optimistic_j	82241
little	little_j	3232457	FALSE	FALSE	EAT	big	30	big_j	3396154	large	1	large_j	3989154	arithmetic	0	arithmetic_n	24684
littoral	littoral_j	2514	TRUE	FALSE	EAT	shore	6	shore_n	142456	latin	1	latin_z	143550	waiters	0	waiter_n	40161
live	live_v	3607397	FALSE	FALSE	EAT	die	31	die_v	1612156	stay	1	stay_v	1542977	emigration	0	emigration_n	15781
liveliness	liveliness_n	2391	FALSE	FALSE	EAT	happy	9	happy_j	1280991	dog	1	dog_n	1284045	furrow	0	furrow_n	7608
lively	lively_j	99852	FALSE	FALSE	EAT	lady	12	lady_n	424702	bright	1	bright_j	433050	creepy	0	creepy_j	40107
liver	liver_n	111869	TRUE	FALSE	EAT	kidney	17	kidney_n	93382	guts	1	gut_n	93420	rectangle	0	rectangle_n	33094
livery	livery_n	14131	FALSE	TRUE	EAT	stable	30	stable_j	227452	clothing	1	clothing_n	219309	fever	0	fever_n	85209
liz	liz_n	400	TRUE	FALSE	EAT	taylor	37	taylor_n	2536	charlie	1	charlie_n	3234	soled	0	sole_v	1372
lizard	lizard_n	27130	TRUE	TRUE	EAT	snake	15	snake_n	96030	worm	1	worm_n	84616	scenery	0	scenery_n	78194
lo	lo_n	20511	FALSE	FALSE	EAT	behold	33	behold_v	71933	dam	1	dam_n	71091	polite	0	polite_j	81093
load	load_n	448912	TRUE	TRUE	EAT	heavy	20	heavy_j	623357	bag	1	bag_n	544448	rigid	0	rigid_j	65698
loaded	load_v	274843	FALSE	TRUE	EAT	gun	21	gun_n	570258	cash	1	cash_n	527891	trivial	0	trivial_j	61568
loaf	loaf_n	34739	TRUE	FALSE	EAT	bread	77	bread_n	250763	egg	1	egg_n	385475	tiger	0	tiger_n	52521
loan	loan_n	686908	FALSE	FALSE	EAT	money	38	money_n	3164186	pay	1	pay_v	3355712	specially	0	specially_r	99944
loath	loath_j	6042	FALSE	TRUE	EAT	hate	59	hate_v	475426	slow	1	slow_j	480738	brighton	0	brighton_n	1093
loathe	loathe_v	22772	TRUE	FALSE	EAT	hate	68	hate_v	475426	coffee	1	coffee_n	429620	crosswords	0	crossword_n	9842
loaves	loaf_n	34739	TRUE	FALSE	EAT	bread	74	bread_n	250763	bible	1	bible_n	261120	rifle	0	rifle_n	99112
lobe	lobe_n	21402	TRUE	TRUE	EAT	ear	91	ear_n	355579	glasses	1	glass_n	561017	snore	0	snore_v	14007
location	location_n	1070764	FALSE	TRUE	EAT	place	38	place_n	4947476	home	1	home_n	4378069	groans	0	groan_n	13080
lock	lock_n	145286	FALSE	FALSE	EAT	key	44	key_j	1190596	close	1	close_j	1137187	circus	0	circus_n	45045
locked	lock_v	301206	FALSE	TRUE	EAT	key	17	key_j	1190596	doors	1	door_n	1306343	psychiatrist	0	psychiatrist_n	52005
locket	locket_n	3005	FALSE	TRUE	EAT	chain	22	chain_n	398635	photograph	1	photograph_n	421650	greece	0	greece_n	1576
locks	lock_n	145286	TRUE	TRUE	EAT	keys	26	key_n	559447	boats	1	boat_n	509259	cod	0	cod_n	20837
locomotive	locomotive_n	43322	FALSE	TRUE	EAT	train	50	train_n	580770	legs	1	leg_n	541282	knights	0	knights_z	33766
locus	locus_n	25261	TRUE	FALSE	EAT	point	21	point_n	4569738	live	1	live_v	3607397	massage	0	massage_n	81983
locution	locution_n	1155	TRUE	FALSE	EAT	speech	22	speech_n	601428	lesson	1	lesson_n	559648	smallpox	0	smallpox_n	12485
lodge	lodge_n	61490	FALSE	FALSE	EAT	house	23	house_n	2417783	room	1	room_n	2515429	gob	0	gob_n	6008
lodging	lodging_n	18414	TRUE	FALSE	EAT	house	32	house_n	2417783	rooms	1	room_n	2515429	pulley	0	pulley_n	19423
lodgings	lodgings_n	8644	TRUE	TRUE	EAT	digs	37	dig_n	38433	dim	1	dim_j	42063	applause	0	applause_n	56172
loft	loft_n	45479	FALSE	FALSE	EAT	attic	31	attic_n	31892	den	1	den_n	48397	lightning	0	lightning_n	65275
lofty	lofty_j	31943	TRUE	TRUE	EAT	high	35	high_j	4891021	men	1	man_n	5328279	marion	0	marion_n	538
log	log_n	185018	FALSE	TRUE	EAT	fire	24	fire_n	995751	speed	1	speed_n	832184	gargoyle	0	gargoyle_n	6418
logic	logic_n	264052	FALSE	FALSE	EAT	computer	11	computer_n	1384473	difficult	1	difficult_j	1427888	smallness	0	smallness_n	3052
logos	logo_n	175625	FALSE	FALSE	EAT	word	6	word_n	3093684	law	1	law_n	2965533	starboard	0	starboard_j	8123
lollipop	lollipop_n	5663	TRUE	FALSE	EAT	stick	22	stick_v	659327	lady	1	lady_n	424702	hamlet	0	hamlet_n	24444
london	london_n	21693	TRUE	FALSE	EAT	town	18	town_n	1422713	lights	1	light_n	1539253	reflex	0	reflex_n	17631
lone	lone_j	52639	TRUE	FALSE	EAT	wolf	21	wolf_z	60235	hut	1	hut_n	57198	dictionary	0	dictionary_n	80290
loneliness	loneliness_n	26893	FALSE	FALSE	EAT	alone	10	alone_r	925725	missing	1	miss_v	1134340	fright	0	fright_n	13560
lonesome	lonesome_j	7008	FALSE	FALSE	EAT	alone	18	alone_r	925725	individual	1	individual_j	1027772	embroidery	0	embroidery_n	17864
long	long_j	3187975	FALSE	FALSE	EAT	short	51	short_j	1742715	ages	1	age_n	1797213	israel	0	israel_n	466
longer	longer_r	1022979	TRUE	TRUE	EAT	shorter	32	short_j	1742715	age	1	age_n	1797213	wank	0	wank_n	2177
longing	longing_n	31825	TRUE	FALSE	EAT	desire	21	desire_n	484260	sad	1	sad_j	348948	conqueror	0	conqueror_n	13213
look	look_v	7957212	TRUE	TRUE	EAT	see	31	see_v	13452581	new	1	new_j	10419322	oui	0	oui_z	2134
looked	look_v	7957212	FALSE	FALSE	EAT	saw	39	see_v	13452581	good	1	good_j	14657378	knights	0	knights_z	33766
loom	loom_n	24356	FALSE	TRUE	EAT	weave	22	weave_v	102067	boom	1	boom_n	100171	stabbing	0	stab_v	51397
loop	loop_n	176561	TRUE	FALSE	EAT	hole	10	hole_n	523785	thread	1	thread_n	528062	cooker	0	cooker_n	38182
loose	loose_j	137786	TRUE	TRUE	EAT	tight	15	tight_j	233043	sand	1	sand_n	243003	morale	0	morale_n	38936
loot	loot_n	11639	FALSE	TRUE	EAT	money	28	money_n	3164186	war	1	war_n	1734765	conqueror	0	conqueror_n	13213
lope	lope_z	866	FALSE	TRUE	EAT	wolf	11	wolf_z	60235	pope	1	pope_n	58313	adored	0	adore_v	56922
lord	lord_n	98843	FALSE	FALSE	EAT	god	23	god_n	396306	president	1	president_n	690925	petticoat	0	petticoat_n	3530
lorries	lorry_n	51452	FALSE	TRUE	EAT	cars	17	car_n	2850786	move	1	move_v	3004281	opaque	0	opaque_j	24994
lorry	lorry_n	51452	FALSE	TRUE	EAT	driver	31	driver_n	851962	vehicle	1	vehicle_n	917558	misery	0	misery_n	73235
lose	lose_v	2309249	FALSE	TRUE	EAT	find	24	find_v	9470794	first	1	first_j	8065915	wink	0	wink_n	14424
loser	loser_n	60056	TRUE	FALSE	EAT	winner	36	winner_n	442805	football	1	football_n	481496	attacker	0	attacker_n	59426
loss	loss_n	1034801	TRUE	TRUE	EAT	gain	30	gain_v	786338	blood	1	blood_n	853677	unimportant	0	unimportant_j	19772
lost	lose_v	2309249	FALSE	FALSE	EAT	found	60	find_v	9470794	now	1	now_r	10097714	pony	0	pony_n	58401
lot	lot_n	4012661	FALSE	FALSE	EAT	many	10	many_j	9186040	great	1	great_j	6512944	floss	0	floss_n	7082
loth	loth_j	1292	FALSE	TRUE	EAT	hate	20	hate_v	475426	height	1	height_n	343019	toot	0	toot_n	1912
lotion	lotion_n	17549	TRUE	TRUE	EAT	cream	13	cream_n	238005	desk	1	desk_n	232903	commerce	0	commerce_n	78697
lots	lot_n	4012661	TRUE	TRUE	EAT	many	17	many_j	9186040	better	1	good_j	14657378	awaken	0	awaken_v	55564
lotus	lotus_n	9764	TRUE	FALSE	EAT	elan	28	elan_n	1161	idleness	1	idleness_n	7927	belch	0	belch_n	1039
loud	loud_j	173281	TRUE	TRUE	EAT	soft	30	soft_j	393979	weak	1	weak_j	373511	cot	0	cot_n	24133
louder	louder_r	19796	TRUE	TRUE	EAT	noise	19	noise_n	414912	soft	1	soft_j	393979	reflex	0	reflex_n	17631
loudly	loudly_r	45753	FALSE	FALSE	EAT	noise	16	noise_n	414912	dance	1	dance_n	372598	romana	0	romana_n	177
lounging	lounge_v	12152	TRUE	TRUE	EAT	lazy	17	lazy_j	111058	leaning	1	lean_v	137190	idle	0	idle_j	57154
louse	louse_n	15213	TRUE	FALSE	EAT	flea	12	flea_n	36630	mac	1	mac_n	39131	unseen	0	unseen_j	33209
lousy	lousy_j	23711	TRUE	TRUE	EAT	bad	18	bad_j	2724059	hand	1	hand_n	2815224	indecent	0	indecent_j	13643
lovable	lovable_j	10373	TRUE	FALSE	EAT	cuddly	11	cuddly_j	10044	sickening	1	sickening_j	12945	saliva	0	saliva_n	14143
love	love_v	2404845	TRUE	TRUE	EAT	hate	32	hate_v	475426	warm	1	warm_j	476074	waitress	0	waitress_n	27697
loved	love_v	2404845	FALSE	FALSE	EAT	hated	16	hate_v	475426	married	1	marry_v	517996	gape	0	gape_n	1434
loveliness	loveliness_n	4666	FALSE	TRUE	EAT	beauty	47	beauty_n	372900	painting	1	painting_n	382540	july	0	july_n	4992
lovely	lovely_j	496929	TRUE	FALSE	EAT	beautiful	18	beautiful_j	906528	alone	1	alone_r	925725	christ	0	christ_n	5424
lover	lover_n	182264	FALSE	FALSE	EAT	sex	11	sex_n	694125	husband	1	husband_n	676705	widens	0	widen_v	72383
lovers	lover_n	182264	FALSE	FALSE	EAT	lane	12	lane_n	184516	happiness	1	happiness_n	172074	leak	0	leak_n	99567
loving	loving_j	134873	TRUE	TRUE	EAT	hating	7	hate_v	475426	sister	1	sister_n	440111	kong	0	kong_n	1571
low	low_j	2387937	FALSE	TRUE	EAT	high	67	high_j	4891021	water	1	water_n	2928150	canada	0	canada_n	10992
lower	low_j	2387937	FALSE	FALSE	EAT	upper	20	upper_j	327635	lift	1	lift_v	300025	bowels	0	bowels_n	13379
lowering	lower_v	231406	FALSE	FALSE	EAT	down	15	down_r	5024620	water	1	water_n	2928150	vomit	0	vomit_n	9318
lowest	low_j	2387937	FALSE	TRUE	EAT	highest	35	high_j	4891021	down	1	down_r	5024620	aussie	0	aussie_n	31068
luck	luck_n	305940	TRUE	FALSE	EAT	good	19	good_j	14657378	needed	1	need_v	8075694	smother	0	smother_v	16887
luggage	luggage_n	58899	FALSE	TRUE	EAT	suitcase	11	suitcase_n	29274	trolley	1	trolley_n	31854	joule	0	joule_n	3898
lump	lump_n	70569	TRUE	TRUE	EAT	sugar	18	sugar_n	295849	hill	1	hill_n	321307	mixer	0	mixer_n	40142
lumps	lump_n	70569	FALSE	FALSE	EAT	sugar	20	sugar_n	295849	breasts	1	breast_n	290203	ruins	0	ruin_n	89997
lunch	lunch_n	348873	TRUE	FALSE	EAT	food	18	food_n	2420360	room	1	room_n	2515429	raspberry	0	raspberry_z	7553
lung	lung_n	146104	FALSE	TRUE	EAT	cancer	42	cancer_n	708673	holes	1	hole_n	523785	tele	0	tele_n	3408
lungs	lung_n	146104	TRUE	FALSE	EAT	air	22	air_n	1167823	disease	1	disease_n	957173	sickle	0	sickle_n	8975
luscious	luscious_j	8418	FALSE	FALSE	EAT	fruit	13	fruit_n	447586	mm	1	mm_n	431932	seaman	0	seaman_z	8086
lust	lust_n	39454	TRUE	FALSE	EAT	sex	25	sex_n	694125	drive	1	drive_n	688434	twins	0	twin_n	77611
luxury	luxury_n	191106	FALSE	TRUE	EAT	flat	10	flat_j	405062	quiet	1	quiet_j	394566	purity	0	purity_n	50698
lying	lie_v	798116	FALSE	TRUE	EAT	down	22	down_r	5024620	read	1	read_v	3604321	tom	0	tom_n	18681
lymph	lymph_n	17962	FALSE	FALSE	EAT	gland	15	gland_n	50456	pod	1	pod_n	50007	invalid	0	invalid_j	42723
macaroni	macaroni_n	4965	TRUE	TRUE	EAT	cheese	47	cheese_n	195714	rice	1	rice_n	157002	fashionable	0	fashionable_j	47109
machine	machine_n	978759	TRUE	TRUE	EAT	tool	9	tool_n	1271033	file	1	file_n	1409723	pickers	0	picker_n	9550
machines	machine_n	978759	FALSE	TRUE	EAT	tools	9	tool_n	1271033	dog	1	dog_n	1284045	indefinite	0	indefinite_j	24189
mackerel	mackerel_n	9685	FALSE	TRUE	EAT	fish	79	fish_n	710974	oil	1	oil_n	1009781	stirling	0	stirling_n	367
mackintosh	mackintosh_n	504	TRUE	FALSE	EAT	rain	31	rain_n	336628	dry	1	dry_j	373637	plentiful	0	plentiful_j	33877
mad	mad_j	172826	TRUE	FALSE	EAT	hatter	16	hatter_n	1988	lunatic	1	lunatic_j	8308	tonk	0	tonk_z	999
madam	madam_n	13949	FALSE	FALSE	EAT	sir	26	sir_n	98410	soap	1	soap_n	95458	slogan	0	slogan_n	65522
made	make_v	20005458	FALSE	FALSE	EAT	done	8	do_v	44809589	got	1	get_v	17986883	grub	0	grub_n	14769
madness	madness_n	62765	FALSE	TRUE	EAT	insanity	18	insanity_n	32546	continuum	1	continuum_n	32563	ripe	0	ripe_j	45121
magazine	magazine_n	519409	FALSE	TRUE	EAT	glossy	10	glossy_j	32220	mag	1	mag_n	34162	envy	0	envy_n	36221
magic	magic_n	139850	FALSE	FALSE	EAT	circle	13	circle_n	349906	luck	1	luck_n	305940	hitler	0	hitler_n	1673
magician	magician_n	39259	TRUE	TRUE	EAT	wand	11	wand_n	34441	marvelous	1	marvelous_j	30302	socket	0	socket_n	87461
magistrate	magistrate_n	64004	FALSE	FALSE	EAT	court	27	court_n	1505508	mother	1	mother_n	1158782	rug	0	rug_n	41407
magistrates	magistrate_n	64004	TRUE	TRUE	EAT	court	29	court_n	1505508	police	1	police_n	1375532	pixie	0	pixie_z	4245
magnate	magnate_n	7692	TRUE	FALSE	EAT	oil	8	oil_n	1009781	positive	1	positive_j	862281	barley	0	barley_n	27007
magnesium	magnesium_n	26403	TRUE	TRUE	EAT	sulphate	11	sulphate_n	7865	manganese	1	manganese_n	8767	furrows	0	furrow_n	7608
magnet	magnet_n	61639	TRUE	FALSE	EAT	iron	19	iron_n	247591	tight	1	tight_j	233043	torch	0	torch_n	64395
magnetic	magnetic_j	126521	TRUE	TRUE	EAT	tape	10	tape_n	264063	circuit	1	circuit_n	256306	sketch	0	sketch_n	94913
magnetism	magnetism_n	10816	TRUE	TRUE	EAT	attraction	16	attraction_n	212397	pins	1	pin_n	164828	notorious	0	notorious_j	64486
maid	maid_n	42098	FALSE	FALSE	EAT	marion	11	marion_n	538	rita	1	rita_n	982	carl	0	carl_n	2118
maiden	maiden_j	23717	FALSE	TRUE	EAT	virgin	20	virgin_z	103205	screw	1	screw_n	93865	courageous	0	courageous_j	35210
mail	mail_n	264673	TRUE	FALSE	EAT	post	20	post_n	1821101	walk	1	walk_v	1491121	tentacle	0	tentacle_n	12895
mainland	mainland_j	32944	TRUE	TRUE	EAT	island	27	island_n	492511	boat	1	boat_n	509259	lizzy	0	lizzy_n	280
maisonettes	maisonette_n	3796	TRUE	FALSE	EAT	flats	24	flat_n	103282	pads	1	pad_n	140938	trivial	0	trivial_j	61568
major	major_j	1768529	FALSE	TRUE	EAT	minor	44	minor_j	329757	grant	1	grant_n	400209	ark	0	ark_n	16334
make	make_v	20005458	FALSE	FALSE	EAT	do	13	do_v	44809589	not	1	not_r	37860117	sweeper	0	sweeper_n	5944
maker	maker_n	241583	FALSE	TRUE	EAT	god	37	god_n	396306	king	1	king_n	440249	noah	0	noah_n	318
makes	make_v	20005458	FALSE	FALSE	EAT	does	10	do_v	44809589	takes	1	take_v	14007250	hopping	0	hop_v	44343
mal	mal_z	7770	FALSE	FALSE	EAT	bad	19	bad_j	2724059	girl	1	girl_n	1177089	sill	0	sill_n	15899
malady	malady_n	8736	TRUE	FALSE	EAT	illness	41	illness_n	325582	medicine	1	medicine_n	379438	weasel	0	weasel_n	9632
male	male_j	384579	TRUE	TRUE	EAT	female	64	female_j	455797	dark	1	dark_j	647097	bobby	0	bobby_n	5920
malfunction	malfunction_n	13099	TRUE	FALSE	EAT	wrong	13	wrong_j	1411250	fail	1	fail_v	1330566	goer	0	goer_n	9520
malice	malice_n	19085	FALSE	TRUE	EAT	hate	17	hate_v	475426	justice	1	justice_n	517928	planks	0	plank_n	29883
malleable	malleable_j	7062	FALSE	TRUE	EAT	ductile	13	ductile_j	2073	slob	1	slob_n	3418	nisi	0	nisi_j	2541
mallet	mallet_n	6259	FALSE	FALSE	EAT	hammer	49	hammer_n	74171	bang	1	bang_n	59179	unpleasant	0	unpleasant_j	68535
man	man_n	5328279	TRUE	FALSE	EAT	woman	66	woman_n	3564520	power	1	power_n	3092670	isaac	0	isaac_n	398
manager	manager_n	1058899	FALSE	FALSE	EAT	shop	12	shop_n	915358	firm	1	firm_n	911753	martin	0	martin_n	8044
manchester	manchester_n	6110	TRUE	FALSE	EAT	city	24	city_n	2180038	road	1	road_n	1645413	romana	0	romana_n	177
mane	mane_n	9118	TRUE	TRUE	EAT	horse	52	horse_n	613231	kill	1	kill_v	1369599	suitcase	0	suitcase_n	29274
manger	manger_n	9191	TRUE	TRUE	EAT	christ	13	christ_n	5424	waken	1	waken_v	4230	dawned	0	dawn_v	27727
manhole	manhole_n	5431	FALSE	FALSE	EAT	cover	36	cover_v	1742550	black	1	black_j	1200800	robert	0	robert_n	2187
mania	mania_n	13819	TRUE	TRUE	EAT	mad	17	mad_j	172826	nuts	1	nut_n	160133	poker	0	poker_n	41255
maniac	maniac_n	10118	FALSE	TRUE	EAT	sex	20	sex_n	694125	hair	1	hair_n	652065	obtuse	0	obtuse_j	7539
manifesto	manifesto_n	46386	FALSE	FALSE	EAT	communist	13	communist_j	84934	parade	1	parade_n	83946	bark	0	bark_n	46039
manipulate	manipulate_v	137472	TRUE	TRUE	EAT	handle	18	handle_v	634822	sex	1	sex_n	694125	solder	0	solder_n	14975
mankind	mankind_n	109856	TRUE	TRUE	EAT	human	12	human_j	2036587	hope	1	hope_v	1976039	colonel	0	colonel_n	19035
manner	manner_n	535536	TRUE	TRUE	EAT	way	23	way_n	9559871	man	1	man_n	5328279	glitter	0	glitter_n	13270
mannerisms	mannerism_n	7752	TRUE	TRUE	EAT	habits	6	habit_n	275923	personality	1	personality_n	283796	tory	0	tory_j	55305
manners	manners_n	44750	FALSE	TRUE	EAT	polite	12	polite_j	81093	rude	1	rude_j	82436	rage	0	rage_n	87023
manor	manor_n	40653	FALSE	FALSE	EAT	house	46	house_n	2417783	history	1	history_n	2384944	gamble	0	gamble_n	21717
manse	manse_n	2513	FALSE	FALSE	EAT	minister	12	minister_n	409955	forest	1	forest_n	399795	feathers	0	feather_n	69542
mansion	mansion_n	55341	FALSE	TRUE	EAT	house	65	house_n	2417783	big	1	big_j	3396154	trebles	0	treble_n	9571
mantel	mantel_n	3572	TRUE	TRUE	EAT	piece	39	piece_n	1454302	black	1	black_j	1200800	keg	0	keg_n	8047
mantis	mantis_z	2319	FALSE	TRUE	EAT	praying	30	pray_v	313834	crop	1	crop_n	322768	cautious	0	cautious_j	62062
manufacture	manufacture_n	76647	TRUE	TRUE	EAT	make	43	make_v	20005458	work	1	work_n	6701981	afresh	0	afresh_r	9880
manufacturer	manufacturer_n	386793	TRUE	TRUE	EAT	maker	20	maker_n	241583	grass	1	grass_n	232652	vague	0	vague_j	93714
manure	manure_n	29293	TRUE	TRUE	EAT	dung	24	dung_n	10826	slime	1	slime_n	11532	bandits	0	bandit_n	16455
many	many_j	9186040	TRUE	FALSE	EAT	few	29	few_j	4457441	too	1	too_r	5482452	thermometer	0	thermometer_n	22994
map	map_n	659857	TRUE	TRUE	EAT	geography	8	geography_n	83454	sketch	1	sketch_n	94913	inclination	0	inclination_n	41446
maple	maple_n	29959	FALSE	FALSE	EAT	leaf	36	leaf_n	305251	cross	1	cross_n	318562	sails	0	sail_n	57639
marbles	marble_n	60383	TRUE	FALSE	EAT	glass	13	glass_n	561017	bags	1	bag_n	544448	adverb	0	adverb_n	7318
march	march_n	123796	TRUE	FALSE	EAT	april	18	april_n	9973	october	1	october_n	8701	choke	0	choke_n	15019
mare	mare_n	30747	FALSE	TRUE	EAT	horse	53	horse_n	613231	hair	1	hair_n	652065	mobs	0	mob_n	64369
margarine	margarine_n	8474	TRUE	FALSE	EAT	butter	67	butter_n	141901	sheep	1	sheep_n	148487	belly	0	belly_n	71546
marge	marge_n	799	FALSE	FALSE	EAT	butter	51	butter_n	141901	shit	1	shit_n	134411	hurry	0	hurry_n	42183
mark	mark_z	541831	FALSE	FALSE	EAT	tick	8	tick_n	44743	spoil	1	spoil_v	88225	figs	0	fig_n	46211
market	market_n	2423242	FALSE	FALSE	EAT	place	20	place_n	4947476	day	1	day_n	8476414	sponge	0	sponge_n	25597
marketing	marketing_n	562135	FALSE	FALSE	EAT	board	15	board_n	1114330	sale	1	sale_n	1354868	swap	0	swap_n	53993
marmalade	marmalade_n	3966	TRUE	FALSE	EAT	jam	41	jam_n	70346	dislike	1	dislike_v	73999	leaps	0	leap_n	78737
marriage	marriage_n	637477	TRUE	TRUE	EAT	love	9	love_v	2404845	line	1	line_n	2918436	blackpool	0	blackpool_n	1084
married	marry_v	517996	TRUE	FALSE	EAT	single	23	single_j	1534679	nice	1	nice_j	1357419	cunts	0	cunt_n	16140
marries	marry_v	517996	FALSE	FALSE	EAT	weds	17	weds_z	2197	mary	1	mary_n	3160	molehills	0	molehill_n	1837
marrow	marrow_n	27591	FALSE	TRUE	EAT	bone	38	bone_n	321549	dad	1	dad_n	249354	pause	0	pause_n	62370
mars	mars_z	129089	TRUE	FALSE	EAT	bar	25	bar_n	841598	stars	1	star_n	770300	canoe	0	canoe_n	31464
martial	martial_j	66645	FALSE	FALSE	EAT	law	55	law_n	2965533	plan	1	plan_n	2076128	idleness	0	idleness_n	7927
martin	martin_n	8044	FALSE	FALSE	EAT	bird	17	bird_n	626727	hair	1	hair_n	652065	misery	0	misery_n	73235
martyr	martyr_n	37747	TRUE	FALSE	EAT	saint	22	saint_n	111117	idiot	1	idiot_n	132141	picnic	0	picnic_n	62748
marx	marx_n	502	TRUE	FALSE	EAT	karl	41	karl_z	85142	socialism	1	socialism_n	89500	revenge	0	revenge_n	79339
mary	mary_n	3160	FALSE	FALSE	EAT	jane	10	jane_n	3331	christ	1	christ_n	5424	lighthouse	0	lighthouse_n	31350
masculine	masculine_j	30269	FALSE	TRUE	EAT	feminine	45	feminine_j	45606	hairy	1	hairy_j	22902	twins	0	twin_n	77611
mask	mask_n	125740	TRUE	TRUE	EAT	face	20	face_n	1211401	white	1	white_j	1207222	ness	0	ness_n	5655
masochism	masochism_n	2147	TRUE	TRUE	EAT	sadism	27	sadism_n	3900	kinky	1	kinky_j	5136	settee	0	settee_n	5821
mason	mason_n	15617	TRUE	FALSE	EAT	stone	28	stone_n	526699	lawyer	1	lawyer_n	430370	thatch	0	thatch_n	5139
masses	mass_n	406307	FALSE	TRUE	EAT	people	24	people_n	14152518	work	1	work_n	6701981	godfather	0	godfather_z	7857
massive	massive_j	495715	FALSE	TRUE	EAT	huge	32	huge_j	1050977	object	1	object_n	1051399	aspirin	0	aspirin_n	21341
mast	mast_n	39527	FALSE	FALSE	EAT	ship	60	ship_n	618117	sea	1	sea_n	655881	caterpillar	0	caterpillar_z	8878
master	master_n	443569	TRUE	TRUE	EAT	mistress	26	mistress_n	36501	craftsman	1	craftsman_n	25550	awaken	0	awaken_v	55564
masters	master_n	443569	FALSE	TRUE	EAT	school	10	school_n	4196967	book	1	book_n	4210995	singles	0	singles_n	63294
masts	mast_n	39527	FALSE	TRUE	EAT	ships	34	ship_n	618117	radio	1	radio_n	567364	wasp	0	wasp_n	25302
masturbating	masturbate_v	8653	TRUE	TRUE	EAT	sex	20	sex_n	694125	hair	1	hair_n	652065	sill	0	sill_n	15899
masturbation	masturbation_n	9644	FALSE	FALSE	EAT	sex	23	sex_n	694125	normal	1	normal_j	847781	crisps	0	crisp_n	19727
mat	mat_n	52184	TRUE	TRUE	EAT	cat	22	cat_n	442868	dry	1	dry_j	373637	suitcase	0	suitcase_n	29274
match	match_n	507320	TRUE	TRUE	EAT	stick	18	stick_v	659327	lighter	1	light_j	691029	noel	0	noel_n	1949
matchbox	matchbox_n	2351	FALSE	FALSE	EAT	matches	21	match_n	507320	hundreds	1	hundred_n	468003	tartan	0	tartan_n	7238
matches	match_n	507320	FALSE	FALSE	EAT	fire	17	fire_n	995751	red	1	red_j	758043	larder	0	larder_n	4093
matching	match_v	552559	TRUE	TRUE	EAT	pairs	8	pair_n	499362	combination	1	combination_n	502760	hog	0	hog_n	27723
mate	mate_n	275926	TRUE	FALSE	EAT	friend	13	friend_n	2649811	women	1	woman_n	3564520	grunt	0	grunt_n	14401
material	material_n	1750469	FALSE	TRUE	EAT	cloth	23	cloth_n	118491	timber	1	timber_n	110014	guarded	0	guard_v	95220
